ClientAccountID,AccountAlias,Model,CurrencyPrimary,FXRateToBase,AssetClass,Fee Type,ExpenseIndicator,Revenue,Expense,Net,RevenueInBase,ExpenseInBase,NetInBase,Date,Description,TradeID,LevelOfDetail,ExecID,SettleDate,Buy/Sell,Quantity,TradePrice,Proceeds,Exchange,Symbol,UnderlyingSymbol,Multiplier,Expiration,Strike,Put/Call,SecurityID,UnderlyingSecurityID,file_name
U7906488,,,USD,1,,Commissions,Default,50,-5,45,50,-5,45,09/11/2024;12:27:37,Commission,6668991067,DETAIL,,,,,,,,,,,,,,,,732383
U7906488,,,USD,1,,Commissions,Default,50,-5,45,50,-5,45,09/11/2024;12:27:41,Commission,6668984069,DETAIL,,,,,,,,,,,,,,,,732383
U7906488,,,USD,1,,Commissions,Default,50,-5,45,50,-5,45,09/11/2024;12:27:49,Commission,6668993771,DETAIL,,,,,,,,,,,,,,,,732383
U7906488,,,USD,1,,Commissions,Default,50,-5,45,50,-5,45,09/11/2024;12:28:30,Commission,6669002398,DETAIL,,,,,,,,,,,,,,,,732383
U7906488,,,USD,1,,Commissions,Default,50,-5,45,50,-5,45,09/11/2024;12:29:57,Commission,6669012825,DETAIL,,,,,,,,,,,,,,,,732383
U7906488,,,USD,1,,Commissions,Default,45,-4,41,45,-4,41,09/11/2024;12:30:09,Commission,6669013072,DETAIL,,,,,,,,,,,,,,,,732383
U7906488,,,USD,1,,Commissions,Default,50,-5,45,50,-5,45,09/11/2024;12:47:26,Commission,6669135033,DETAIL,,,,,,,,,,,,,,,,732383
U7906488,,,USD,1,,Commissions,Default,50,-5,45,50,-5,45,09/11/2024;12:47:30,Commission,6669135422,DETAIL,,,,,,,,,,,,,,,,732383
U7906488,,,USD,1,,Commissions,Default,52,-11,41,52,-11,41,09/11/2024;13:45:24,Commission,6669514523,DETAIL,,,,,,,,,,,,,,,,732383
U7906488,,,USD,1,,Commissions,Default,50,-5,45,50,-5,45,09/11/2024;14:06:51,Commission,6669680520,DETAIL,,,,,,,,,,,,,,,,732383
U7906488,,,USD,1,,Commissions,Default,101.05,-12.3,88.75,101.05,-12.3,88.75,09/12/2024;12:07:27,Commission,6673744787,DETAIL,,,,,,,,,,,,,,,,732383
U7906488,,,USD,1,,Commissions,Default,51.05,-6.05,45,51.05,-6.05,45,09/12/2024;12:09:05,Commission,6673753365,DETAIL,,,,,,,,,,,,,,,,732383
U7906488,,,USD,1,,Commissions,Default,51.05,-6.05,45,51.05,-6.05,45,09/12/2024;12:10:27,Commission,6673759552,DETAIL,,,,,,,,,,,,,,,,732383
U7906488,,,USD,1,,Commissions,Default,50,-5,45,50,-5,45,09/12/2024;13:20:50,Commission,6674233440,DETAIL,,,,,,,,,,,,,,,,732383
U7906488,,,USD,1,,Commissions,Default,50,-5,45,50,-5,45,09/12/2024;13:21:56,Commission,6674243627,DETAIL,,,,,,,,,,,,,,,,732383
U7906488,,,USD,1,,Commissions,Default,50,-5,45,50,-5,45,09/12/2024;13:22:03,Commission,6674243121,DETAIL,,,,,,,,,,,,,,,,732383
U7906488,,,USD,1,,Commissions,Default,55,-6,49,55,-6,49,09/12/2024;13:28:01,Commission,6674285315,DETAIL,,,,,,,,,,,,,,,,732383
U7906488,,,USD,1,,Commissions,Default,50,-5,45,50,-5,45,09/12/2024;13:28:32,Commission,6674286327,DETAIL,,,,,,,,,,,,,,,,732383
U7906488,,,USD,1,,Commissions,Default,50,-5,45,50,-5,45,09/12/2024;13:29:14,Commission,6674291444,DETAIL,,,,,,,,,,,,,,,,732383
U7906488,,,USD,1,,Commissions,Default,50,-5,45,50,-5,45,09/12/2024;13:29:21,Commission,6674296523,DETAIL,,,,,,,,,,,,,,,,732383
U7906488,,,USD,1,,Commissions,Default,50,-5,45,50,-5,45,09/12/2024;13:33:00,Commission,6674321927,DETAIL,,,,,,,,,,,,,,,,732383
U7906488,,,USD,1,,Commissions,Default,50,-5,45,50,-5,45,09/12/2024;13:33:06,Commission,6674321990,DETAIL,,,,,,,,,,,,,,,,732383
U7906488,,,USD,1,,Commissions,Default,50,-5,45,50,-5,45,09/12/2024;13:37:02,Commission,6674349750,DETAIL,,,,,,,,,,,,,,,,732383
U7906488,,,USD,1,,Commissions,Default,50,-5,45,50,-5,45,09/12/2024;13:38:14,Commission,6674355226,DETAIL,,,,,,,,,,,,,,,,732383
U7906488,,,USD,1,,Commissions,Default,55,-10,45,55,-10,45,09/12/2024;13:39:15,Commission,6674359434,DETAIL,,,,,,,,,,,,,,,,732383
U7906488,,,USD,1,,Commissions,Default,55,-10,45,55,-10,45,09/12/2024;14:59:16,Commission,6674941411,DETAIL,,,,,,,,,,,,,,,,732383
U7906488,,,USD,1,,Commissions,Default,51.05,-6.05,45,51.05,-6.05,45,09/12/2024;15:11:38,Commission,6675013967,DETAIL,,,,,,,,,,,,,,,,732383
U7906488,,,USD,1,,Commissions,Default,51.05,-6.05,45,51.05,-6.05,45,09/12/2024;20:26:00,Commission,6675567035,DETAIL,,,,,,,,,,,,,,,,732383
U8459577,,,USD,,,Commissions,Default,812.1,-81.6,730.5,812.1,-81.6,730.5,,,,SUMMARY,,,,,,,,,,,,,,,,732383
U8459577,,,USD,1,,Commissions,Default,151.05,-14.8,136.25,151.05,-14.8,136.25,09/04/2024;12:34:12,Commission,6644939720,DETAIL,,,,,,,,,,,,,,,,732383
U8459577,,,USD,1,,Commissions,Default,75,-10,65,75,-10,65,09/06/2024;12:46:10,Commission,6655775501,DETAIL,,,,,,,,,,,,,,,,732383
U8459577,,,USD,1,,Commissions,Default,50,-5,45,50,-5,45,09/06/2024;12:46:20,Commission,6655769740,DETAIL,,,,,,,,,,,,,,,,732383
U8459577,,,USD,1,,Commissions,Default,50,-5,45,50,-5,45,09/09/2024;12:31:03,Commission,6660637797,DETAIL,,,,,,,,,,,,,,,,732383
U8459577,,,USD,1,,Commissions,Default,50,-5,45,50,-5,45,09/09/2024;12:31:10,Commission,6660641204,DETAIL,,,,,,,,,,,,,,,,732383
U8459577,,,USD,1,,Commissions,Default,50,-5,45,50,-5,45,09/09/2024;12:33:13,Commission,6660660625,DETAIL,,,,,,,,,,,,,,,,732383
U8459577,,,USD,1,,Commissions,Default,176.05,-16.05,160,176.05,-16.05,160,09/11/2024;12:33:59,Commission,6669047717,DETAIL,,,,,,,,,,,,,,,,732383
U8459577,,,USD,1,,Commissions,Default,150,-13.75,136.25,150,-13.75,136.25,09/11/2024;12:41:01,Commission,6669094984,DETAIL,,,,,,,,,,,,,,,,732383
U8459577,,,USD,1,,Commissions,Default,60,-7,53,60,-7,53,09/11/2024;12:45:04,Commission,6669121545,DETAIL,,,,,,,,,,,,,,,,732383
U8478855,,,USD,,,Commissions,Default,110,-12,98,110,-12,98,,,,SUMMARY,,,,,,,,,,,,,,,,732383
U8478855,,,USD,1,,Commissions,Default,55,-6,49,55,-6,49,09/04/2024;13:04:39,Commission,6645143721,DETAIL,,,,,,,,,,,,,,,,732383
U8478855,,,USD,1,,Commissions,Default,55,-6,49,55,-6,49,09/04/2024;13:05:12,Commission,6645145478,DETAIL,,,,,,,,,,,,,,,,732383
U8621416,,,USD,,,Commissions,Default,295,-34.55,260.45,295,-34.55,260.45,,,,SUMMARY,,,,,,,,,,,,,,,,732383
U8621416,,,USD,1,,Commissions,Default,115,-13.05,101.95,115,-13.05,101.95,09/04/2024;13:14:14,Commission,6645182557,DETAIL,,,,,,,,,,,,,,,,732383
U8621416,,,USD,1,,Commissions,Default,75,-10,65,75,-10,65,09/05/2024;12:22:32,Commission,6649898686,DETAIL,,,,,,,,,,,,,,,,732383
U8621416,,,USD,1,,Commissions,Default,105,-11.5,93.5,105,-11.5,93.5,09/05/2024;12:23:07,Commission,6649905798,DETAIL,,,,,,,,,,,,,,,,732383
U10193364,,,USD,,,Fees,,29.35,0,29.35,29.35,0,29.35,,,,SUMMARY,,,,,,,,,,,,,,,,732383
U10193364,,,USD,1,,Fees,,3.24,0,3.24,3.24,0,3.24,09/03/2024,Daily Portion of Percent of Equity,,DETAIL,,,,,,,,,,,,,,,,732383
U10193364,,,USD,1,,Fees,,3.23,0,3.23,3.23,0,3.23,09/04/2024,Daily Portion of Percent of Equity,,DETAIL,,,,,,,,,,,,,,,,732383
U10193364,,,USD,1,,Fees,,3.26,0,3.26,3.26,0,3.26,09/05/2024,Daily Portion of Percent of Equity,,DETAIL,,,,,,,,,,,,,,,,732383
U10193364,,,USD,1,,Fees,,3.26,0,3.26,3.26,0,3.26,09/06/2024,Daily Portion of Percent of Equity,,DETAIL,,,,,,,,,,,,,,,,732383
U10193364,,,USD,1,,Fees,,3.27,0,3.27,3.27,0,3.27,09/09/2024,Daily Portion of Percent of Equity,,DETAIL,,,,,,,,,,,,,,,,732383
U10193364,,,USD,1,,Fees,,3.27,0,3.27,3.27,0,3.27,09/10/2024,Daily Portion of Percent of Equity,,DETAIL,,,,,,,,,,,,,,,,732383
U10193364,,,USD,1,,Fees,,3.27,0,3.27,3.27,0,3.27,09/11/2024,Daily Portion of Percent of Equity,,DETAIL,,,,,,,,,,,,,,,,732383
U10193364,,,USD,1,,Fees,,3.28,0,3.28,3.28,0,3.28,09/12/2024,Daily Portion of Percent of Equity,,DETAIL,,,,,,,,,,,,,,,,732383
U10193364,,,USD,1,,Fees,,3.27,0,3.27,3.27,0,3.27,09/13/2024,Daily Portion of Percent of Equity,,DETAIL,,,,,,,,,,,,,,,,732383
U10731361,,,USD,,,Fees,,66.07,0,66.07,66.07,0,66.07,,,,SUMMARY,,,,,,,,,,,,,,,,732383
U10731361,,,USD,1,,Fees,,7.29,0,7.29,7.29,0,7.29,09/03/2024,Daily Portion of Percent of Equity,,DETAIL,,,,,,,,,,,,,,,,732383
U10731361,,,USD,1,,Fees,,7.28,0,7.28,7.28,0,7.28,09/04/2024,Daily Portion of Percent of Equity,,DETAIL,,,,,,,,,,,,,,,,732383
U10731361,,,USD,1,,Fees,,7.28,0,7.28,7.28,0,7.28,09/05/2024,Daily Portion of Percent of Equity,,DETAIL,,,,,,,,,,,,,,,,732383
U10731361,,,USD,1,,Fees,,7.33,0,7.33,7.33,0,7.33,09/06/2024,Daily Portion of Percent of Equity,,DETAIL,,,,,,,,,,,,,,,,732383
U10731361,,,USD,1,,Fees,,7.36,0,7.36,7.36,0,7.36,09/09/2024,Daily Portion of Percent of Equity,,DETAIL,,,,,,,,,,,,,,,,732383
U10731361,,,USD,1,,Fees,,7.37,0,7.37,7.37,0,7.37,09/10/2024,Daily Portion of Percent of Equity,,DETAIL,,,,,,,,,,,,,,,,732383
U10731361,,,USD,1,,Fees,,7.35,0,7.35,7.35,0,7.35,09/11/2024,Daily Portion of Percent of Equity,,DETAIL,,,,,,,,,,,,,,,,732383
U10731361,,,USD,1,,Fees,,7.4,0,7.4,7.4,0,7.4,09/12/2024,Daily Portion of Percent of Equity,,DETAIL,,,,,,,,,,,,,,,,732383
U10731361,,,USD,1,,Fees,,7.41,0,7.41,7.41,0,7.41,09/13/2024,Daily Portion of Percent of Equity,,DETAIL,,,,,,,,,,,,,,,,732383
U11063719,,,USD,,,Fees,,32.56,0,32.56,32.56,0,32.56,,,,SUMMARY,,,,,,,,,,,,,,,,732383
U11063719,,,USD,1,,Fees,,3.7,0,3.7,3.7,0,3.7,09/03/2024,Daily Portion of Percent of Equity,,DETAIL,,,,,,,,,,,,,,,,732383
U11063719,,,USD,1,,Fees,,3.66,0,3.66,3.66,0,3.66,09/04/2024,Daily Portion of Percent of Equity,,DETAIL,,,,,,,,,,,,,,,,732383
U11063719,,,USD,1,,Fees,,3.63,0,3.63,3.63,0,3.63,09/05/2024,Daily Portion of Percent of Equity,,DETAIL,,,,,,,,,,,,,,,,732383
U11063719,,,USD,1,,Fees,,3.6,0,3.6,3.6,0,3.6,09/06/2024,Daily Portion of Percent of Equity,,DETAIL,,,,,,,,,,,,,,,,732383
U11063719,,,USD,1,,Fees,,3.55,0,3.55,3.55,0,3.55,09/09/2024,Daily Portion of Percent of Equity,,DETAIL,,,,,,,,,,,,,,,,732383
U11063719,,,USD,1,,Fees,,3.57,0,3.57,3.57,0,3.57,09/10/2024,Daily Portion of Percent of Equity,,DETAIL,,,,,,,,,,,,,,,,732383
U11063719,,,USD,1,,Fees,,3.58,0,3.58,3.58,0,3.58,09/11/2024,Daily Portion of Percent of Equity,,DETAIL,,,,,,,,,,,,,,,,732383
U11063719,,,USD,1,,Fees,,3.62,0,3.62,3.62,0,3.62,09/12/2024,Daily Portion of Percent of Equity,,DETAIL,,,,,,,,,,,,,,,,732383
U11063719,,,USD,1,,Fees,,3.65,0,3.65,3.65,0,3.65,09/13/2024,Daily Portion of Percent of Equity,,DETAIL,,,,,,,,,,,,,,,,732383
U11434147,,,USD,,,Fees,,11.02,0,11.02,11.02,0,11.02,,,,SUMMARY,,,,,,,,,,,,,,,,732383
U11434147,,,USD,1,,Fees,,1.26,0,1.26,1.26,0,1.26,09/03/2024,Daily Portion of Percent of Equity,,DETAIL,,,,,,,,,,,,,,,,732383
U11434147,,,USD,1,,Fees,,1.23,0,1.23,1.23,0,1.23,09/04/2024,Daily Portion of Percent of Equity,,DETAIL,,,,,,,,,,,,,,,,732383
U11434147,,,USD,1,,Fees,,1.22,0,1.22,1.22,0,1.22,09/05/2024,Daily Portion of Percent of Equity,,DETAIL,,,,,,,,,,,,,,,,732383
U11434147,,,USD,1,,Fees,,1.22,0,1.22,1.22,0,1.22,09/06/2024,Daily Portion of Percent of Equity,,DETAIL,,,,,,,,,,,,,,,,732383
U11434147,,,USD,1,,Fees,,1.2,0,1.2,1.2,0,1.2,09/09/2024,Daily Portion of Percent of Equity,,DETAIL,,,,,,,,,,,,,,,,732383
U11434147,,,USD,1,,Fees,,1.21,0,1.21,1.21,0,1.21,09/10/2024,Daily Portion of Percent of Equity,,DETAIL,,,,,,,,,,,,,,,,732383
U11434147,,,USD,1,,Fees,,1.21,0,1.21,1.21,0,1.21,09/11/2024,Daily Portion of Percent of Equity,,DETAIL,,,,,,,,,,,,,,,,732383
U11434147,,,USD,1,,Fees,,1.23,0,1.23,1.23,0,1.23,09/12/2024,Daily Portion of Percent of Equity,,DETAIL,,,,,,,,,,,,,,,,732383
U11434147,,,USD,1,,Fees,,1.24,0,1.24,1.24,0,1.24,09/13/2024,Daily Portion of Percent of Equity,,DETAIL,,,,,,,,,,,,,,,,732383
U11553579,,,USD,,,Fees,,29.43,0,29.43,29.43,0,29.43,,,,SUMMARY,,,,,,,,,,,,,,,,732383
U11553579,,,USD,1,,Fees,,3.25,0,3.25,3.25,0,3.25,09/03/2024,Daily Portion of Percent of Equity,,DETAIL,,,,,,,,,,,,,,,,732383
U11553579,,,USD,1,,Fees,,3.24,0,3.24,3.24,0,3.24,09/04/2024,Daily Portion of Percent of Equity,,DETAIL,,,,,,,,,,,,,,,,732383
U11553579,,,USD,1,,Fees,,3.26,0,3.26,3.26,0,3.26,09/05/2024,Daily Portion of Percent of Equity,,DETAIL,,,,,,,,,,,,,,,,732383
U11553579,,,USD,1,,Fees,,3.28,0,3.28,3.28,0,3.28,09/06/2024,Daily Portion of Percent of Equity,,DETAIL,,,,,,,,,,,,,,,,732383
U11553579,,,USD,1,,Fees,,3.29,0,3.29,3.29,0,3.29,09/09/2024,Daily Portion of Percent of Equity,,DETAIL,,,,,,,,,,,,,,,,732383
U11553579,,,USD,1,,Fees,,3.29,0,3.29,3.29,0,3.29,09/10/2024,Daily Portion of Percent of Equity,,DETAIL,,,,,,,,,,,,,,,,732383
U11553579,,,USD,1,,Fees,,3.28,0,3.28,3.28,0,3.28,09/11/2024,Daily Portion of Percent of Equity,,DETAIL,,,,,,,,,,,,,,,,732383
U11553579,,,USD,1,,Fees,,3.26,0,3.26,3.26,0,3.26,09/12/2024,Daily Portion of Percent of Equity,,DETAIL,,,,,,,,,,,,,,,,732383
U11553579,,,USD,1,,Fees,,3.28,0,3.28,3.28,0,3.28,09/13/2024,Daily Portion of Percent of Equity,,DETAIL,,,,,,,,,,,,,,,,732383
U11571053,,,USD,,,Fees,,9.02,0,9.02,9.02,0,9.02,,,,SUMMARY,,,,,,,,,,,,,,,,732383
U11571053,,,USD,1,,Fees,,1,0,1,1,0,1,09/03/2024,Daily Portion of Percent of Equity,,DETAIL,,,,,,,,,,,,,,,,732383
U11571053,,,USD,1,,Fees,,1,0,1,1,0,1,09/04/2024,Daily Portion of Percent of Equity,,DETAIL,,,,,,,,,,,,,,,,732383
U11571053,,,USD,1,,Fees,,1,0,1,1,0,1,09/05/2024,Daily Portion of Percent of Equity,,DETAIL,,,,,,,,,,,,,,,,732383
U11571053,,,USD,1,,Fees,,1,0,1,1,0,1,09/06/2024,Daily Portion of Percent of Equity,,DETAIL,,,,,,,,,,,,,,,,732383
U11571053,,,USD,1,,Fees,,1,0,1,1,0,1,09/09/2024,Daily Portion of Percent of Equity,,DETAIL,,,,,,,,,,,,,,,,732383
U11571053,,,USD,1,,Fees,,1,0,1,1,0,1,09/10/2024,Daily Portion of Percent of Equity,,DETAIL,,,,,,,,,,,,,,,,732383
U11571053,,,USD,1,,Fees,,1,0,1,1,0,1,09/11/2024,Daily Portion of Percent of Equity,,DETAIL,,,,,,,,,,,,,,,,732383
U11571053,,,USD,1,,Fees,,1.01,0,1.01,1.01,0,1.01,09/12/2024,Daily Portion of Percent of Equity,,DETAIL,,,,,,,,,,,,,,,,732383
U11571053,,,USD,1,,Fees,,1.01,0,1.01,1.01,0,1.01,09/13/2024,Daily Portion of Percent of Equity,,DETAIL,,,,,,,,,,,,,,,,732383
U11594580,,,USD,,,Fees,,28.11,0,28.11,28.11,0,28.11,,,,SUMMARY,,,,,,,,,,,,,,,,732383
U11594580,,,USD,1,,Fees,,3.12,0,3.12,3.12,0,3.12,09/03/2024,Daily Portion of Percent of Equity,,DETAIL,,,,,,,,,,,,,,,,732383
U11594580,,,USD,1,,Fees,,3.12,0,3.12,3.12,0,3.12,09/04/2024,Daily Portion of Percent of Equity,,DETAIL,,,,,,,,,,,,,,,,732383
U11594580,,,USD,1,,Fees,,3.12,0,3.12,3.12,0,3.12,09/05/2024,Daily Portion of Percent of Equity,,DETAIL,,,,,,,,,,,,,,,,732383
U11594580,,,USD,1,,Fees,,3.13,0,3.13,3.13,0,3.13,09/06/2024,Daily Portion of Percent of Equity,,DETAIL,,,,,,,,,,,,,,,,732383
U11594580,,,USD,1,,Fees,,3.14,0,3.14,3.14,0,3.14,09/09/2024,Daily Portion of Percent of Equity,,DETAIL,,,,,,,,,,,,,,,,732383
U11594580,,,USD,1,,Fees,,3.13,0,3.13,3.13,0,3.13,09/10/2024,Daily Portion of Percent of Equity,,DETAIL,,,,,,,,,,,,,,,,732383
U11594580,,,USD,1,,Fees,,3.12,0,3.12,3.12,0,3.12,09/11/2024,Daily Portion of Percent of Equity,,DETAIL,,,,,,,,,,,,,,,,732383
U11594580,,,USD,1,,Fees,,3.11,0,3.11,3.11,0,3.11,09/12/2024,Daily Portion of Percent of Equity,,DETAIL,,,,,,,,,,,,,,,,732383
U11594580,,,USD,1,,Fees,,3.12,0,3.12,3.12,0,3.12,09/13/2024,Daily Portion of Percent of Equity,,DETAIL,,,,,,,,,,,,,,,,732383
U11613623,,,USD,,,Fees,,13.17,0,13.17,13.17,0,13.17,,,,SUMMARY,,,,,,,,,,,,,,,,732383
U11613623,,,USD,1,,Fees,,4.39,0,4.39,4.39,0,4.39,09/03/2024,Daily Portion of Percent of Equity,,DETAIL,,,,,,,,,,,,,,,,732383
U11613623,,,USD,1,,Fees,,4.39,0,4.39,4.39,0,4.39,09/04/2024,Daily Portion of Percent of Equity,,DETAIL,,,,,,,,,,,,,,,,732383
U11613623,,,USD,1,,Fees,,4.39,0,4.39,4.39,0,4.39,09/05/2024,Daily Portion of Percent of Equity,,DETAIL,,,,,,,,,,,,,,,,732383
U11645481,,,USD,,,Fees,,22.23,0,22.23,22.23,0,22.23,,,,SUMMARY,,,,,,,,,,,,,,,,732383
U11645481,,,USD,1,,Fees,,2.46,0,2.46,2.46,0,2.46,09/03/2024,Daily Portion of Percent of Equity,,DETAIL,,,,,,,,,,,,,,,,732383
U11645481,,,USD,1,,Fees,,2.46,0,2.46,2.46,0,2.46,09/04/2024,Daily Portion of Percent of Equity,,DETAIL,,,,,,,,,,,,,,,,732383
U11645481,,,USD,1,,Fees,,2.46,0,2.46,2.46,0,2.46,09/05/2024,Daily Portion of Percent of Equity,,DETAIL,,,,,,,,,,,,,,,,732383
U11645481,,,USD,1,,Fees,,2.47,0,2.47,2.47,0,2.47,09/06/2024,Daily Portion of Percent of Equity,,DETAIL,,,,,,,,,,,,,,,,732383
U11645481,,,USD,1,,Fees,,2.48,0,2.48,2.48,0,2.48,09/09/2024,Daily Portion of Percent of Equity,,DETAIL,,,,,,,,,,,,,,,,732383
U11645481,,,USD,1,,Fees,,2.48,0,2.48,2.48,0,2.48,09/10/2024,Daily Portion of Percent of Equity,,DETAIL,,,,,,,,,,,,,,,,732383
U11645481,,,USD,1,,Fees,,2.47,0,2.47,2.47,0,2.47,09/11/2024,Daily Portion of Percent of Equity,,DETAIL,,,,,,,,,,,,,,,,732383
U11645481,,,USD,1,,Fees,,2.48,0,2.48,2.48,0,2.48,09/12/2024,Daily Portion of Percent of Equity,,DETAIL,,,,,,,,,,,,,,,,732383
U11645481,,,USD,1,,Fees,,2.47,0,2.47,2.47,0,2.47,09/13/2024,Daily Portion of Percent of Equity,,DETAIL,,,,,,,,,,,,,,,,732383
U11666015,,,USD,,,Fees,,38.44,0,38.44,38.44,0,38.44,,,,SUMMARY,,,,,,,,,,,,,,,,732383
U11666015,,,USD,1,,Fees,,4.31,0,4.31,4.31,0,4.31,09/03/2024,Daily Portion of Percent of Equity,,DETAIL,,,,,,,,,,,,,,,,732383
U11666015,,,USD,1,,Fees,,4.24,0,4.24,4.24,0,4.24,09/04/2024,Daily Portion of Percent of Equity,,DETAIL,,,,,,,,,,,,,,,,732383
U11666015,,,USD,1,,Fees,,4.24,0,4.24,4.24,0,4.24,09/05/2024,Daily Portion of Percent of Equity,,DETAIL,,,,,,,,,,,,,,,,732383
U11666015,,,USD,1,,Fees,,4.25,0,4.25,4.25,0,4.25,09/06/2024,Daily Portion of Percent of Equity,,DETAIL,,,,,,,,,,,,,,,,732383
U11666015,,,USD,1,,Fees,,4.22,0,4.22,4.22,0,4.22,09/09/2024,Daily Portion of Percent of Equity,,DETAIL,,,,,,,,,,,,,,,,732383
U11666015,,,USD,1,,Fees,,4.25,0,4.25,4.25,0,4.25,09/10/2024,Daily Portion of Percent of Equity,,DETAIL,,,,,,,,,,,,,,,,732383
U11666015,,,USD,1,,Fees,,4.27,0,4.27,4.27,0,4.27,09/11/2024,Daily Portion of Percent of Equity,,DETAIL,,,,,,,,,,,,,,,,732383
U11666015,,,USD,1,,Fees,,4.32,0,4.32,4.32,0,4.32,09/12/2024,Daily Portion of Percent of Equity,,DETAIL,,,,,,,,,,,,,,,,732383
U11666015,,,USD,1,,Fees,,4.34,0,4.34,4.34,0,4.34,09/13/2024,Daily Portion of Percent of Equity,,DETAIL,,,,,,,,,,,,,,,,732383
U11802504,,,USD,,,Fees,,5.06,0,5.06,5.06,0,5.06,,,,SUMMARY,,,,,,,,,,,,,,,,732383
U11802504,,,USD,1,,Fees,,0.57,0,0.57,0.57,0,0.57,09/03/2024,Daily Portion of Percent of Equity,,DETAIL,,,,,,,,,,,,,,,,732383
U11802504,,,USD,1,,Fees,,0.56,0,0.56,0.56,0,0.56,09/04/2024,Daily Portion of Percent of Equity,,DETAIL,,,,,,,,,,,,,,,,732383
U11802504,,,USD,1,,Fees,,0.56,0,0.56,0.56,0,0.56,09/05/2024,Daily Portion of Percent of Equity,,DETAIL,,,,,,,,,,,,,,,,732383
U11802504,,,USD,1,,Fees,,0.56,0,0.56,0.56,0,0.56,09/06/2024,Daily Portion of Percent of Equity,,DETAIL,,,,,,,,,,,,,,,,732383
U11802504,,,USD,1,,Fees,,0.56,0,0.56,0.56,0,0.56,09/09/2024,Daily Portion of Percent of Equity,,DETAIL,,,,,,,,,,,,,,,,732383
U11802504,,,USD,1,,Fees,,0.56,0,0.56,0.56,0,0.56,09/10/2024,Daily Portion of Percent of Equity,,DETAIL,,,,,,,,,,,,,,,,732383
U11802504,,,USD,1,,Fees,,0.56,0,0.56,0.56,0,0.56,09/11/2024,Daily Portion of Percent of Equity,,DETAIL,,,,,,,,,,,,,,,,732383
U11802504,,,USD,1,,Fees,,0.56,0,0.56,0.56,0,0.56,09/12/2024,Daily Portion of Percent of Equity,,DETAIL,,,,,,,,,,,,,,,,732383
U11802504,,,USD,1,,Fees,,0.57,0,0.57,0.57,0,0.57,09/13/2024,Daily Portion of Percent of Equity,,DETAIL,,,,,,,,,,,,,,,,732383
U12209493,,,USD,,,Fees,,36.3,0,36.3,36.3,0,36.3,,,,SUMMARY,,,,,,,,,,,,,,,,732383
U12209493,,,USD,1,,Fees,,4.14,0,4.14,4.14,0,4.14,09/03/2024,Daily Portion of Percent of Equity,,DETAIL,,,,,,,,,,,,,,,,732383
U12209493,,,USD,1,,Fees,,4.05,0,4.05,4.05,0,4.05,09/04/2024,Daily Portion of Percent of Equity,,DETAIL,,,,,,,,,,,,,,,,732383
U12209493,,,USD,1,,Fees,,4.03,0,4.03,4.03,0,4.03,09/05/2024,Daily Portion of Percent of Equity,,DETAIL,,,,,,,,,,,,,,,,732383
U12209493,,,USD,1,,Fees,,4.02,0,4.02,4.02,0,4.02,09/06/2024,Daily Portion of Percent of Equity,,DETAIL,,,,,,,,,,,,,,,,732383
U12209493,,,USD,1,,Fees,,3.95,0,3.95,3.95,0,3.95,09/09/2024,Daily Portion of Percent of Equity,,DETAIL,,,,,,,,,,,,,,,,732383
U12209493,,,USD,1,,Fees,,3.99,0,3.99,3.99,0,3.99,09/10/2024,Daily Portion of Percent of Equity,,DETAIL,,,,,,,,,,,,,,,,732383
U12209493,,,USD,1,,Fees,,4,0,4,4,0,4,09/11/2024,Daily Portion of Percent of Equity,,DETAIL,,,,,,,,,,,,,,,,732383
U12209493,,,USD,1,,Fees,,4.05,0,4.05,4.05,0,4.05,09/12/2024,Daily Portion of Percent of Equity,,DETAIL,,,,,,,,,,,,,,,,732383
U12209493,,,USD,1,,Fees,,4.07,0,4.07,4.07,0,4.07,09/13/2024,Daily Portion of Percent of Equity,,DETAIL,,,,,,,,,,,,,,,,732383
U12289784,,,USD,,,Fees,,19.01,0,19.01,19.01,0,19.01,,,,SUMMARY,,,,,,,,,,,,,,,,732383
U12289784,,,USD,1,,Fees,,2.18,0,2.18,2.18,0,2.18,09/03/2024,Daily Portion of Percent of Equity,,DETAIL,,,,,,,,,,,,,,,,732383
U12289784,,,USD,1,,Fees,,2.15,0,2.15,2.15,0,2.15,09/04/2024,Daily Portion of Percent of Equity,,DETAIL,,,,,,,,,,,,,,,,732383
U12289784,,,USD,1,,Fees,,2.12,0,2.12,2.12,0,2.12,09/05/2024,Daily Portion of Percent of Equity,,DETAIL,,,,,,,,,,,,,,,,732383
U12289784,,,USD,1,,Fees,,2.11,0,2.11,2.11,0,2.11,09/06/2024,Daily Portion of Percent of Equity,,DETAIL,,,,,,,,,,,,,,,,732383
U12289784,,,USD,1,,Fees,,2.07,0,2.07,2.07,0,2.07,09/09/2024,Daily Portion of Percent of Equity,,DETAIL,,,,,,,,,,,,,,,,732383
U12289784,,,USD,1,,Fees,,2.08,0,2.08,2.08,0,2.08,09/10/2024,Daily Portion of Percent of Equity,,DETAIL,,,,,,,,,,,,,,,,732383
U12289784,,,USD,1,,Fees,,2.08,0,2.08,2.08,0,2.08,09/11/2024,Daily Portion of Percent of Equity,,DETAIL,,,,,,,,,,,,,,,,732383
